date,yoy_pct,original_value
1982-07-01,-6.415420023014962,9.759
1982-08-01,-21.55981389480325,9.947
1982-09-01,0.4422382671480207,11.129
1982-10-01,7.666171161605462,10.14
1982-11-01,26.711607330945863,12.03
1982-12-01,24.229707344008844,11.249
1983-01-01,5.63928050559066,10.865
1983-02-01,-2.892713291834481,10.608
1983-03-01,3.492629800018787,11.023
1983-04-01,19.75992613111728,11.673
1983-05-01,8.331081689633436,12.028
1983-06-01,34.817434723811516,12.96
1983-07-01,32.359872937801,12.917
1983-08-01,23.11249623001912,12.246
1983-09-01,11.878875011231926,12.451
1983-10-01,31.272189349112423,13.311
1983-11-01,9.102244389027447,13.125
1983-12-01,28.927015734731974,14.503
1984-01-01,30.786930510814535,14.21
1984-02-01,35.56749622926092,14.381
1984-03-01,28.912274335480383,14.21
1984-04-01,22.993232245352523,14.357
1984-05-01,23.511805786498165,14.856
1984-06-01,13.217592592592586,14.673
1984-07-01,14.252535418440804,14.758
1984-08-01,16.601339212804177,14.279
1984-09-01,12.111476989800018,13.959
1984-10-01,9.99924874164224,14.642
1984-11-01,12.56380952380951,14.774
1984-12-01,0.6826173895056131,14.602
1985-01-01,9.521463757916958,15.563
1985-02-01,9.338710798970862,15.724
1985-03-01,8.078817733990151,15.358
1985-04-01,8.10754335864039,15.521
1985-05-01,4.7455573505654325,15.561
1985-06-01,2.8624003271314757,15.093
1985-07-01,5.014229570402495,15.498
1985-08-01,18.4256600602283,16.91
1985-09-01,36.85794111326026,19.104
1985-10-01,-3.1211583117060404,14.185
1985-11-01,-1.0288344388791115,14.622
1985-12-01,7.594850020545141,15.711
1986-01-01,3.193471695688488,16.06
1986-02-01,-2.244975833121343,15.371
1986-03-01,-7.793983591613496,14.161
1986-04-01,2.1132658978158636,15.849
1986-05-01,4.761904761904767,16.302
1986-06-01,5.479361293314788,15.92
1986-07-01,1.574396696347935,15.742
1986-08-01,2.2176227084565348,17.285
1986-09-01,12.515703517587951,21.495
1986-10-01,4.286217835741968,14.793
1986-11-01,1.3678019422787457,14.822
1986-12-01,15.07224237795175,18.079
1987-01-01,-22.702366127023655,12.414
1987-02-01,-1.7045084900136676,15.109
1987-03-01,8.036155638726083,15.299
1987-04-01,-2.504889898416307,15.452
1987-05-01,-10.612194822721143,14.572
1987-06-01,-1.8907035175879439,15.619
1987-07-01,-0.5526616694193964,15.655
1987-08-01,-1.1165750650853457,17.092
1987-09-01,-25.010467550593162,16.119
1987-10-01,-3.616575407287237,14.258
1987-11-01,-1.8823370665227324,14.543
1987-12-01,-13.463134022899503,15.645
1988-01-01,29.55534074432091,16.083
1988-02-01,9.292474683963214,16.513
1988-03-01,5.7716190600692885,16.182
1988-04-01,0.6018638363965767,15.545
1988-05-01,9.394729618446341,15.941
1988-06-01,1.5045777578590158,15.854
1988-07-01,0.31299904183967886,15.704
1988-08-01,-9.987128481160767,15.385
1988-09-01,-6.650536633786208,15.047
1988-10-01,6.340300182353786,15.162
1988-11-01,5.851612459602573,15.394
1988-12-01,5.062320230105466,16.437
1989-01-01,-4.420817011751533,15.372
1989-02-01,-9.216980560770317,14.991
1989-03-01,-9.393152885922618,14.662
1989-04-01,3.081376648440015,16.024
1989-05-01,-4.228091085879182,15.267
1989-06-01,-9.272107985366462,14.384
1989-07-01,-6.425114620478856,14.695
1989-08-01,7.552811179720509,16.547
1989-09-01,4.073901774440092,15.66
1989-10-01,-10.427384250098937,13.581
1989-11-01,-13.147979732363268,13.37
1989-12-01,-17.564032366003534,13.55
1990-01-01,6.088992974238883,16.308
1990-02-01,-4.1891801747715345,14.363
1990-03-01,-1.200381939708095,14.486
1990-04-01,-10.87743384922616,14.281
1990-05-01,-8.15484378070347,14.022
1990-06-01,-1.6337597330367104,14.149
1990-07-01,-4.178291936032674,14.081
1990-08-01,-16.244636489998186,13.859
1990-09-01,-8.697318007662835,14.298
1990-10-01,1.2370223105809597,13.749
1990-11-01,-1.7651458489154725,13.134
1990-12-01,-4.369003690036899,12.958
1991-01-01,-27.465047829286238,11.829
1991-02-01,-13.604400194945343,12.409
1991-03-01,-11.307469280684801,12.848
1991-04-01,-15.706183040403332,12.038
1991-05-01,-10.947083155042082,12.487
1991-06-01,-10.106721323061695,12.719
1991-07-01,-7.875861089411263,12.972
1991-08-01,-9.33689299372249,12.565
1991-09-01,-8.329836340746965,13.107
1991-10-01,-11.142628554803991,12.217
1991-11-01,-4.248515303791689,12.576
1991-12-01,-2.315172094459028,12.658
1992-01-01,6.4417955871163946,12.591
1992-02-01,4.174389555967428,12.927
1992-03-01,-0.18679950186800687,12.824
1992-04-01,4.253198205682018,12.55
1992-05-01,4.893088812364854,13.098
1992-06-01,6.478496737164874,13.543
1992-07-01,-0.9173604687018222,12.853
1992-08-01,2.4512534818941445,12.873
1992-09-01,2.06759746700238,13.378
1992-10-01,11.770483752148643,13.655
1992-11-01,5.104961832061061,13.218
1992-12-01,8.89556012008217,13.784
1993-01-01,6.877928679215328,13.457
1993-02-01,0.32490136922720403,12.969
1993-03-01,3.914535246412987,13.326
1993-04-01,15.752988047808758,14.527
1993-05-01,10.848984577798127,14.519
1993-06-01,6.992542272760849,14.49
1993-07-01,12.432895043958613,14.451
1993-08-01,5.523188068049412,13.584
1993-09-01,4.574674839288395,13.99
1993-10-01,9.19809593555474,14.911
1993-11-01,12.588893932516253,14.882
1993-12-01,8.85084155542657,15.004
1994-01-01,14.282529538530131,15.379
1994-02-01,19.66998226540211,15.52
1994-03-01,14.820651358247039,15.301
1994-04-01,10.22922833344808,16.013
1994-05-01,0.39947654797161114,14.577
1994-06-01,4.27191166321601,15.109
1994-07-01,2.934053006712345,14.875
1994-08-01,13.0668433451119,15.359
1994-09-01,9.177984274481755,15.274
1994-10-01,6.592448527932393,15.894
1994-11-01,6.773283160865473,15.89
1994-12-01,3.865635830445213,15.584
1995-01-01,-3.758371805709082,14.801
1995-02-01,-4.246134020618553,14.861
1995-03-01,-0.2940984249395484,15.256
1995-04-01,-10.21045400612004,14.378
1995-05-01,1.5709679632297302,14.806
1995-06-01,1.972334370242912,15.407
1995-07-01,-1.176470588235301,14.7
1995-08-01,0.05859756494563939,15.368
1995-09-01,0.41901270132251867,15.338
1995-10-01,-6.499307914936447,14.861
1995-11-01,-3.2095657646318387,15.38
1995-12-01,4.3506160164271,16.262
1996-01-01,0.07431930274981458,14.812
1996-02-01,4.885270170244249,15.587
1996-03-01,5.1651809124279024,16.044
1996-04-01,7.567116427875908,15.466
1996-05-01,8.01702012697556,15.993
1996-06-01,-0.9800739923411461,15.256
1996-07-01,2.5442176870748234,15.074
1996-08-01,0.767829255596042,15.486
1996-09-01,1.2778719520146087,15.534
1996-10-01,3.0078729560594875,15.308
1996-11-01,2.1586475942782846,15.712
1996-12-01,-6.6351002336735965,15.183
1997-01-01,5.87361598703755,15.682
1997-02-01,-2.02733046769743,15.271
1997-03-01,-1.421091997008228,15.816
1997-04-01,-2.638044743307899,15.058
1997-05-01,-5.658725692490474,15.088
1997-06-01,-4.798112218143691,14.524
1997-07-01,3.277165981159613,15.568
1997-08-01,4.274828877695969,16.148
1997-09-01,-2.8196214754731552,15.096
1997-10-01,0.8035014371570393,15.431
1997-11-01,0.7191955193482702,15.825
1997-12-01,8.502930909569905,16.474
1998-01-01,-5.694426731284274,14.789
1998-02-01,-0.25538602580054137,15.232
1998-03-01,-2.598634294385438,15.405
1998-04-01,5.744454774870511,15.923
1998-05-01,13.050106044538712,17.057
1998-06-01,15.47094464334895,16.771
1998-07-01,-5.781089414182938,14.668
