date,yoy_pct
2022-03-01,20.783268217968565
2022-04-01,20.722606989871494
2022-05-01,19.929134937258986
2022-06-01,17.989024917954932
2022-07-01,15.625058857653018
2022-08-01,12.945081360258692
2022-09-01,10.677583265473057
2022-10-01,9.135367476132682
2022-11-01,7.542705155057572
2022-12-01,5.648102938219823
2023-01-01,3.8465631362756048
2023-02-01,2.2344967854729836
2023-03-01,0.8622355737443632
2023-04-01,0.013927899904842
2023-05-01,-0.2778167715144719
2023-06-01,0.10126155014555938
2023-07-01,1.106365511107632
2023-08-01,2.694608805661347
2023-09-01,4.059673268546349
2023-10-01,4.799223014836418
2023-11-01,5.1830162040859
2023-12-01,5.67781749969416
2024-01-01,6.178823465114536
2024-02-01,6.5498211548288054
2024-03-01,6.5491437907178485
2024-04-01,6.394999917107369
2024-05-01,6.007869942972377
2024-06-01,5.494690767609622
2024-07-01,4.9441431687756054
2024-08-01,4.305911565520626
2024-09-01,3.903852983238587
2024-10-01,3.5667263198261523
2024-11-01,3.7282282426583935
2024-12-01,3.990018522329697
2025-01-01,4.129684378488463
2025-02-01,3.9481803329528775
2025-03-01,3.3897449488256903
2025-04-01,2.745245915944161
2025-05-01,2.3235274135471107
2025-06-01,1.8879928205254304
